Source,Target,Weight,Type
NDNS_Lentner,DNS_Kurz,1,undirected
NDNS_Lentner,DNS_Moerike,3,undirected
NDNS_Lentner,DNS_Wallner,3,undirected
NDNS_Lentner,NDNS_Ebner-Eschenbach_Krambambuli,2,undirected
NDNS_Lentner,NDNS_Mueller,2,undirected
NDNS_Lentner,NDNS_Rosenthal-Bonin,2,undirected
NDNS_Lentner,NDNS_Smidt_Passagiere,1,undirected
NDNS_Lindau_Welt,DNS_Kurz,3,undirected
NDNS_Lindau_Welt,DNS_Mueller,2,undirected
NDNS_Lindau_Welt,NDNS_Boehm,1,undirected
NDNS_Lindau_Wette,DNS_Immermann,3,undirected
NDNS_Lindau_Wette,DNS_Zschokke,2,undirected
NDNS_Lindau_Wette,NDNS_Puttkammer,1,undirected
NDNS_Ludwig,DNS_Auerbach,1,undirected
NDNS_Ludwig,DNS_Schmid,2,undirected
NDNS_Ludwig,NDNS_Anzengruber,3,undirected
NDNS_Ludwig,NDNS_Scherr,3,undirected
NDNS_Marbach,DNS_Kurz,2,undirected
NDNS_Marbach,NDNS_Boehm,3,undirected
NDNS_Marbach,NDNS_Frenzel,1,undirected
NDNS_Meyer,DNS_Mueller,3,undirected
NDNS_Meyer,NDNS_Boehm,2,undirected
NDNS_Meyer,NDNS_Frenzel,1,undirected
NDNS_Mosen,NDNS_Floerke,3,undirected
NDNS_Mosen,NDNS_Gaudy,1,undirected
NDNS_Mosen,NDNS_Scherr,2,undirected
NDNS_Mosenthal,DNS_Heyse,3,undirected
NDNS_Mosenthal,NDNS_Scherr,2,undirected
NDNS_Mosenthal,NDNS_Schweichel,1,undirected
NDNS_Mueller,DNS_Holtei,2,undirected
NDNS_Mueller,DNS_Moerike,2,undirected
NDNS_Mueller,DNS_Riehl,2,undirected
NDNS_Mueller,NDNS_Gaudy,1,undirected
NDNS_Mueller,NDNS_Lentner,2,undirected
NDNS_Mueller,NDNS_Scherr,3,undirected
NDNS_Mueller,NDNS_Smidt_Passagiere,3,undirected
NDNS_Postl,DNS_Meissner,2,undirected
NDNS_Postl,NDNS_Gaudy,1,undirected
NDNS_Postl,NDNS_Scherr,3,undirected
NDNS_Putlitz,DNS_Lewald,2,undirected
NDNS_Putlitz,NDNS_Frenzel,3,undirected
NDNS_Putlitz,NDNS_Vacano,1,undirected
NDNS_Puttkammer,DNS_Immermann,4,undirected
NDNS_Puttkammer,DNS_Kaehler,3,undirected
NDNS_Puttkammer,DNS_Kruse,3,undirected
NDNS_Puttkammer,DNS_Spindler,1,undirected
NDNS_Puttkammer,DNS_v.W.,2,undirected
NDNS_Puttkammer,DNS_Zschokke,5,undirected
NDNS_Puttkammer,NDNS_Burow,3,undirected
NDNS_Puttkammer,NDNS_Lindau_Wette,1,undirected
NDNS_Puttkammer,NDNS_Vacano,1,undirected
NDNS_Reuter,NDNS_Gaudy,2,undirected
NDNS_Reuter,NDNS_Smidt_Passagiere,1,undirected
NDNS_Reuter,NDNS_Weitbrecht,6,undirected
NDNS_Rosegger,DNS_Heyse,3,undirected
NDNS_Rosegger,NDNS_Bernstein,1,undirected
NDNS_Rosegger,NDNS_Scherr,2,undirected
NDNS_Rosenthal-Bonin,NDNS_Boehm,3,undirected
NDNS_Rosenthal-Bonin,NDNS_Frenzel,1,undirected
NDNS_Rosenthal-Bonin,NDNS_Lentner,2,undirected
NDNS_Saar,DNS_Roquette,1,undirected
NDNS_Saar,DNS_Schuecking,2,undirected
NDNS_Saar,NDNS_Vacano,3,undirected
NDNS_Scherr,DNS_Alexis,3,undirected
NDNS_Scherr,DNS_Auerbach,3,undirected
NDNS_Scherr,DNS_Dincklage,3,undirected
NDNS_Scherr,DNS_Frey,1,undirected
NDNS_Scherr,DNS_Gall,2,undirected
NDNS_Scherr,DNS_Gerstaecker,1,undirected
NDNS_Scherr,DNS_Gluemer,3,undirected
NDNS_Scherr,DNS_Goldammer_Hochzeitsnacht,1,undirected
NDNS_Scherr,DNS_Gotthelf_Kurt,1,undirected
NDNS_Scherr,DNS_Gotthelf_Notar,2,undirected
NDNS_Scherr,DNS_Grillparzer,1,undirected
NDNS_Scherr,DNS_Grosse,2,undirected
NDNS_Scherr,DNS_Hauff,1,undirected
NDNS_Scherr,DNS_Heyse,4,undirected
NDNS_Scherr,DNS_Hoefer,1,undirected
NDNS_Scherr,DNS_Hoffmann,2,undirected
NDNS_Scherr,DNS_Holtei,3,undirected
NDNS_Scherr,DNS_Horner,3,undirected
NDNS_Scherr,DNS_Keller,3,undirected
NDNS_Scherr,DNS_Kinkel_Margret,2,undirected
NDNS_Scherr,DNS_Kompert,3,undirected
NDNS_Scherr,DNS_Kuernberger,3,undirected
NDNS_Scherr,DNS_Ludwig,2,undirected
NDNS_Scherr,DNS_Meyr,2,undirected
NDNS_Scherr,DNS_Moerike,1,undirected
NDNS_Scherr,DNS_Pichler,2,undirected
NDNS_Scherr,DNS_Raabe,3,undirected
NDNS_Scherr,DNS_Reich,2,undirected
NDNS_Scherr,DNS_Rumohr,1,undirected
NDNS_Scherr,DNS_Sacher-Masoch,2,undirected
NDNS_Scherr,DNS_Schefer,3,undirected
NDNS_Scherr,DNS_Schmid,3,undirected
NDNS_Scherr,DNS_Spindler,3,undirected
NDNS_Scherr,DNS_Tesche,3,undirected
NDNS_Scherr,DNS_Traun,3,undirected
NDNS_Scherr,DNS_Waldmueller,3,undirected
NDNS_Scherr,DNS_Wichert,1,undirected
NDNS_Scherr,DNS_Wildermuth,3,undirected
NDNS_Scherr,DNS_Ziegler,3,undirected
NDNS_Scherr,DNS_Zschokke,2,undirected
NDNS_Scherr,NDNS_Anzengruber,2,undirected
NDNS_Scherr,NDNS_Bernstein,3,undirected
NDNS_Scherr,NDNS_Boy-Ed,2,undirected
NDNS_Scherr,NDNS_Burow,2,undirected
NDNS_Scherr,NDNS_Ebner-Eschenbach_Freiherren,1,undirected
NDNS_Scherr,NDNS_Floerke,5,undirected
NDNS_Scherr,NDNS_Fontane,2,undirected
NDNS_Scherr,NDNS_Franzos,3,undirected
NDNS_Scherr,NDNS_Friedmann,3,undirected
NDNS_Scherr,NDNS_Ganghofer,2,undirected
NDNS_Scherr,NDNS_Gaudy,1,undirected
NDNS_Scherr,NDNS_Hermann-Pantenius,2,undirected
NDNS_Scherr,NDNS_Heyse,1,undirected
NDNS_Scherr,NDNS_Hopfen,3,undirected
NDNS_Scherr,NDNS_Jensen,2,undirected
NDNS_Scherr,NDNS_Kulke,2,undirected
NDNS_Scherr,NDNS_Laistner,2,undirected
NDNS_Scherr,NDNS_Ludwig,3,undirected
NDNS_Scherr,NDNS_Mosen,2,undirected
NDNS_Scherr,NDNS_Mosenthal,2,undirected
NDNS_Scherr,NDNS_Mueller,3,undirected
NDNS_Scherr,NDNS_Postl,3,undirected
NDNS_Scherr,NDNS_Rosegger,2,undirected
NDNS_Scherr,NDNS_Schoene,3,undirected
NDNS_Scherr,NDNS_Schweichel,6,undirected
NDNS_Scherr,NDNS_Silberstein,2,undirected
NDNS_Scherr,NDNS_Spielhagen,3,undirected
NDNS_Scherr,NDNS_Starklof,2,undirected
NDNS_Scherr,NDNS_Storm,1,undirected
NDNS_Scherr,NDNS_Trautmann,3,undirected
NDNS_Scherr,NDNS_Voss,1,undirected
NDNS_Schiller,DNS_Alexis,1,undirected
NDNS_Schiller,DNS_Immermann,3,undirected
NDNS_Schiller,NDNS_Gaudy,2,undirected
NDNS_Schoene,NDNS_Floerke,2,undirected
NDNS_Schoene,NDNS_Scherr,3,undirected
NDNS_Schoene,NDNS_Vacano,1,undirected
NDNS_Schweichel,DNS_Auerbach,1,undirected
NDNS_Schweichel,DNS_Droste,2,undirected
NDNS_Schweichel,DNS_Frey,3,undirected
NDNS_Schweichel,DNS_Halm,2,undirected
NDNS_Schweichel,DNS_Horner,2,undirected
NDNS_Schweichel,DNS_Kugler,1,undirected
NDNS_Schweichel,DNS_Muegge,1,undirected
NDNS_Schweichel,DNS_Roquette,1,undirected
NDNS_Schweichel,DNS_Wild,1,undirected
NDNS_Schweichel,NDNS_Ebner-Eschenbach_Freiherren,3,undirected
NDNS_Schweichel,NDNS_Frenzel,4,undirected
NDNS_Schweichel,NDNS_Friedmann,1,undirected
NDNS_Schweichel,NDNS_Hermann-Pantenius,3,undirected
NDNS_Schweichel,NDNS_Hopfen,2,undirected
NDNS_Schweichel,NDNS_Kirschner,2,undirected
NDNS_Schweichel,NDNS_Laistner,1,undirected
NDNS_Schweichel,NDNS_Mosenthal,1,undirected
NDNS_Schweichel,NDNS_Scherr,6,undirected
NDNS_Schweichel,NDNS_Wildenbruch,3,undirected
NDNS_Schweichel,NDNS_Zitelmann,3,undirected
NDNS_Silberstein,DNS_Auerbach,3,undirected
NDNS_Silberstein,DNS_Heyse,1,undirected
NDNS_Silberstein,NDNS_Scherr,2,undirected
NDNS_Smidt_Feuerschiff,DNS_Heyse,1,undirected
NDNS_Smidt_Feuerschiff,DNS_Muegge,2,undirected
NDNS_Smidt_Feuerschiff,NDNS_Floerke,3,undirected
NDNS_Smidt_Passagiere,NDNS_Jensen,2,undirected
NDNS_Smidt_Passagiere,NDNS_Lentner,1,undirected
NDNS_Smidt_Passagiere,NDNS_Mueller,3,undirected
NDNS_Smidt_Passagiere,NDNS_Reuter,1,undirected
NDNS_Spielhagen,DNS_Gotthelf_Notar,1,undirected
NDNS_Spielhagen,DNS_Hartmann,3,undirected
NDNS_Spielhagen,DNS_Ziegler,2,undirected
NDNS_Spielhagen,NDNS_Artaria,2,undirected
NDNS_Spielhagen,NDNS_Floerke,2,undirected
NDNS_Spielhagen,NDNS_Frenzel,1,undirected
NDNS_Spielhagen,NDNS_Scherr,3,undirected
NDNS_Starklof,DNS_Eichendorff,3,undirected
NDNS_Starklof,DNS_Gotthelf_Kurt,2,undirected
NDNS_Starklof,DNS_Hacklaender,2,undirected
NDNS_Starklof,DNS_Moerike,6,undirected
NDNS_Starklof,DNS_Widmann,2,undirected
NDNS_Starklof,NDNS_Gaudy,4,undirected
NDNS_Starklof,NDNS_Jensen,1,undirected
NDNS_Starklof,NDNS_Scherr,2,undirected
NDNS_Stern,DNS_Heyse,3,undirected
NDNS_Stern,DNS_Waldmueller,2,undirected
NDNS_Stern,NDNS_Laistner,1,undirected
NDNS_Storm,DNS_Heyse,2,undirected
NDNS_Storm,DNS_Storm,3,undirected
NDNS_Storm,NDNS_Gaudy,3,undirected
NDNS_Storm,NDNS_Scherr,1,undirected
NDNS_Trautmann,DNS_Auerbach,2,undirected
NDNS_Trautmann,DNS_Meissner,1,undirected
NDNS_Trautmann,NDNS_Scherr,3,undirected
NDNS_Trautmann,NDNS_Weitbrecht,1,undirected
NDNS_Vacano,DNS_Grimm,1,undirected
NDNS_Vacano,DNS_Grosse,1,undirected
NDNS_Vacano,DNS_Lewald,3,undirected
NDNS_Vacano,DNS_Lohmann,1,undirected
NDNS_Vacano,DNS_Schefer,1,undirected
NDNS_Vacano,DNS_Schuecking,1,undirected
NDNS_Vacano,DNS_Sternberg,2,undirected
NDNS_Vacano,DNS_v.W.,1,undirected
NDNS_Vacano,DNS_Wild,4,undirected
NDNS_Vacano,NDNS_Artaria,3,undirected
NDNS_Vacano,NDNS_Buelow_Verzaubert,3,undirected
NDNS_Vacano,NDNS_Dingelstedt,2,undirected
NDNS_Vacano,NDNS_Dueringsfeld,3,undirected
NDNS_Vacano,NDNS_Floerke,2,undirected
NDNS_Vacano,NDNS_Franzos,2,undirected
NDNS_Vacano,NDNS_Godin,1,undirected
NDNS_Vacano,NDNS_Heiberg,2,undirected
NDNS_Vacano,NDNS_Hirsch,1,undirected
NDNS_Vacano,NDNS_Kirchbach,2,undirected
NDNS_Vacano,NDNS_Putlitz,1,undirected
NDNS_Vacano,NDNS_Puttkammer,1,undirected
NDNS_Vacano,NDNS_Saar,3,undirected
NDNS_Vacano,NDNS_Schoene,1,undirected
NDNS_Vacano,NDNS_Weber,2,undirected
NDNS_Vacano,NDNS_Zitelmann,6,undirected
NDNS_Voss,DNS_Auerbach,2,undirected
NDNS_Voss,DNS_Heyse,3,undirected
NDNS_Voss,NDNS_Scherr,1,undirected
NDNS_Weber,NDNS_Boy-Ed,1,undirected
NDNS_Weber,NDNS_Floerke,3,undirected
NDNS_Weber,NDNS_Vacano,2,undirected
NDNS_Weber,NDNS_Zitelmann,1,undirected
NDNS_Weitbrecht,DNS_Scheffel,3,undirected
NDNS_Weitbrecht,NDNS_Gaudy,2,undirected
NDNS_Weitbrecht,NDNS_Reuter,6,undirected
NDNS_Weitbrecht,NDNS_Trautmann,1,undirected
NDNS_Widmann,DNS_Halm,3,undirected
NDNS_Widmann,DNS_Heyden,3,undirected
NDNS_Widmann,DNS_Kinkel_Margret,1,undirected
NDNS_Widmann,DNS_Kurz,5,undirected
NDNS_Widmann,DNS_Lorm,3,undirected
NDNS_Widmann,DNS_Schuecking,1,undirected
NDNS_Widmann,DNS_Stifter,3,undirected
NDNS_Widmann,NDNS_Boehm,3,undirected
NDNS_Widmann,NDNS_Gutzkow,2,undirected
NDNS_Widmann,NDNS_Hoffmann,3,undirected
NDNS_Wildenbruch,DNS_Heyse,1,undirected
NDNS_Wildenbruch,NDNS_Laistner,2,undirected
NDNS_Wildenbruch,NDNS_Schweichel,3,undirected
NDNS_Zitelmann,DNS_Lewald,1,undirected
NDNS_Zitelmann,DNS_Schefer,2,undirected
NDNS_Zitelmann,DNS_Wild,5,undirected
NDNS_Zitelmann,NDNS_Boy-Ed,3,undirected
NDNS_Zitelmann,NDNS_Godin,2,undirected
NDNS_Zitelmann,NDNS_Schweichel,3,undirected
NDNS_Zitelmann,NDNS_Vacano,6,undirected
NDNS_Zitelmann,NDNS_Weber,1,undirected
